Segundos;Tª Agua Entrada;Tª Agua Salida;Caudal Aire Prim;Cauda Aire Sec;Tª Humos;Tª Chimenea;Caudal Agua;Peso Pellet (kg);O2 (%);TC1;TC2;TC3;TC4;TC5;TC6;TC7;Comment;NO (ppm) corr;NOx (ppm) corr;CO (ppm) corr;CO2 (%) corr
6465.009778;27.411537;51.595244;70.679173;165.102731;474.022814;98.775176;-0.095764;26.411162;12.11;0;0;0;0;0;0;0;05/05/2017 12:37:10;46.8087739;2.338582677;6186.726659;10.15860517
6470.010064;27.400269;51.613755;72.628947;165.330871;477.26137;99.303205;-0.081986;26.437404;11.91;0;0;0;0;0;0;0;05/05/2017 12:37:15;45.85148515;2.287128713;5929.592959;9.898789879
6475.009349;27.521541;51.647831;71.569026;163.536324;481.225244;99.42037;-0.114344;26.345196;11.79;0;0;0;0;0;0;0;05/05/2017 12:37:20;45.39739414;2.26927253;5971.769815;9.769815418
6480.009635;27.453865;51.681674;72.237148;163.03964;482.512296;99.81941;-0.092478;26.297016;11.64;0;0;0;0;0;0;0;05/05/2017 12:37:25;44.86965812;2.24465812;5993.589744;9.601495726
6485.009922;27.515045;51.653215;72.11861;162.38471;478.259057;100.063065;-0.043693;26.351219;11.35;0;0;0;0;0;0;0;05/05/2017 12:37:30;43.94300518;2.2;5927.46114;9.38134715
6490.009207;27.538448;51.76622;76.343013;163.621925;470.540949;99.983719;-0.065684;26.379916;11.21;0;0;0;0;0;0;0;05/05/2017 12:37:35;43.60674157;2.179775281;5730.337079;9.438202247
6495.009493;27.401404;51.741127;76.483213;165.272793;467.603475;98.657897;-0.065637;26.383981;11.32;0;0;0;0;0;0;0;05/05/2017 12:37:40;44.48863636;2.227272727;5568.181818;9.636363636
6500.009779;27.272718;51.637207;75.924915;165.991719;465.773948;97.584068;-0.051675;26.351867;11.78;0;0;0;0;0;0;0;05/05/2017 12:37:45;46.93492408;2.35032538;5845.986985;10.22451193
6505.010066;27.301141;51.623296;73.033272;165.120356;465.749587;97.875563;-0.051675;26.450505;12.11;0;0;0;0;0;0;0;05/05/2017 12:37:50;48.68953881;2.437570304;6310.461192;10.51743532
6510.009351;27.345583;51.594725;71.749682;164.69783;466.452755;98.674875;-0.082717;26.435882;12.17;0;0;0;0;0;0;0;05/05/2017 12:37:55;48.85843715;2.441676104;6477.916195;10.26500566
6515.009637;27.411982;51.544335;71.497341;165.259491;468.756387;99.191045;-0.131678;26.344302;12.06;0;0;0;0;0;0;0;05/05/2017 12:38:00;48.07270694;2.399328859;6398.210291;10.07718121
6520.009923;27.461;51.711131;73.41753;166.271729;473.148631;99.915015;-0.114563;26.232739;11.96;0;0;0;0;0;0;0;05/05/2017 12:38:05;47.28539823;2.360619469;6570.79646;9.953539823
6525.009209;27.499341;51.842702;71.102867;164.515129;479.426893;100.605062;-0.058992;26.212133;11.79;0;0;0;0;0;0;0;05/05/2017 12:38:10;46.30510315;2.317046688;6449.511401;9.769815418
6530.009495;27.496293;51.735096;70.28613;162.539944;478.920934;100.510728;-0.079589;26.2387;11.63;0;0;0;0;0;0;0;05/05/2017 12:38:15;45.4909285;2.277481323;6339.381003;9.567769477
6535.009781;27.54502;51.680002;70.071927;162.709228;474.695778;99.622074;-0.037993;26.225121;11.49;0;0;0;0;0;0;0;05/05/2017 12:38:20;44.89064143;2.243953733;6246.056782;9.415352261
6540.010067;27.535538;51.743704;68.650777;163.475204;470.83341;99.007435;-0.040084;26.193774;11.38;0;0;0;0;0;0;0;05/05/2017 12:38:25;44.46881497;2.218295218;6174.636175;9.353430353
6545.009353;27.43882;51.842065;68.499406;165.101812;467.785858;98.550672;-0.032162;26.214445;11.51;0;0;0;0;0;0;0;05/05/2017 12:38:30;45.20547945;2.260273973;6143.308746;9.539515279
6550.009639;27.271582;51.75824;69.899217;164.099559;467.946493;98.389112;-0.061022;26.359454;11.78;0;0;0;0;0;0;0;05/05/2017 12:38:35;46.56507592;2.326464208;6323.210412;9.854663774
6555.009925;27.385685;51.67584;71.352508;162.747958;468.740614;98.194387;-0.102012;26.301747;11.99;0;0;0;0;0;0;0;05/05/2017 12:38:40;47.61376249;2.380688124;6470.588235;10.29189789
6560.009211;27.417979;51.620891;71.677458;162.927527;474.580888;98.035486;-0.098389;26.246631;12.03;0;0;0;0;0;0;0;05/05/2017 12:38:45;47.75250836;2.391304348;6376.811594;10.32552954
6565.009497;27.400795;51.495633;69.182851;165.375978;479.053667;98.198386;-0.078881;26.228828;11.93;0;0;0;0;0;0;0;05/05/2017 12:38:50;47.1047409;2.352811466;6185.22602;10.19955899
6570.009783;27.506906;51.567346;66.861511;163.624588;480.985721;99.127653;-0.061396;26.222368;11.92;0;0;0;0;0;0;0;05/05/2017 12:38:55;46.98017621;2.350220264;6178.414097;10.18832599
6575.010069;27.505872;51.552032;68.265974;164.40439;479.319595;99.718714;-0.059235;26.299123;11.66;0;0;0;0;0;0;0;05/05/2017 12:39:00;45.69593148;2.284796574;6006.423983;9.892933619
6580.009355;27.587386;51.691126;67.887199;163.574395;474.876893;99.523113;-0.036507;26.257534;11.42;0;0;0;0;0;0;0;05/05/2017 12:39:05;44.67745303;2.239039666;5855.949896;9.415448852
6585.009641;27.503537;51.739161;69.864748;164.113617;470.208021;98.430959;-0.033356;26.232238;11.35;0;0;0;0;0;0;0;05/05/2017 12:39:10;44.45595855;2.222797927;5699.481865;9.38134715
6590.009927;27.261328;51.633301;69.470296;164.78681;468.898306;97.879456;-0.055898;26.179548;11.56;0;0;0;0;0;0;0;05/05/2017 12:39:15;45.54978814;2.272245763;5826.271186;9.683262712
6595.009213;27.206425;51.61409;70.945571;164.230097;469.365519;97.464763;-0.066578;26.2756;12.04;0;0;0;0;0;0;0;05/05/2017 12:39:20;48.0390625;2.40625;6138.392857;10.37388393
6600.009499;27.390843;51.576363;72.060334;163.562984;474.263208;97.263957;-0.066139;26.294867;12.23;0;0;0;0;0;0;0;05/05/2017 12:39:25;49.004561;2.445838084;6271.379704;10.36031927
6605.009785;27.325838;51.67736;70.963387;164.07135;478.734214;97.919313;-0.068116;26.294491;12.26;0;0;0;0;0;0;0;05/05/2017 12:39:30;49.02173913;2.45423341;6292.906178;10.20709382
6610.010071;27.313599;51.73685;71.282058;165.005586;483.392971;98.766722;-0.074529;26.32142;12.02;0;0;0;0;0;0;0;05/05/2017 12:39:35;47.4298441;2.376391982;6124.721604;9.824053452
6615.009357;27.392266;51.707832;68.447923;165.43554;486.815435;99.38853;-0.079087;26.267258;11.68;0;0;0;0;0;0;0;05/05/2017 12:39:40;45.42811159;2.266094421;5901.287554;9.453862661
6620.009643;27.491734;51.731706;72.188156;163.694221;488.590629;100.450083;-0.062777;26.296823;11.42;0;0;0;0;0;0;0;05/05/2017 12:39:45;44.05741127;2.204592902;5626.304802;9.381002088
6625.009929;27.451175;51.60205;73.418815;164.687615;486.053138;99.963872;-0.041782;26.30086;11.25;0;0;0;0;0;0;0;05/05/2017 12:39:50;43.16512821;2.154871795;5528.205128;9.488205128
6630.009215;27.402557;51.553414;72.096641;165.481684;480.232655;99.2265;-0.068046;26.296111;11.02;0;0;0;0;0;0;0;05/05/2017 12:39:55;42.12625251;2.105210421;5400.801603;9.534068136
6635.009501;27.397279;51.615161;70.55432;165.543724;472.597157;99.062869;-0.069575;26.282918;10.99;0;0;0;0;0;0;0;05/05/2017 12:40:00;41.95604396;2.098901099;5384.615385;9.78021978
6640.009787;27.449456;51.831896;72.853641;163.943414;469.955591;99.169345;-0.035885;26.285143;11.4;0;0;0;0;0;0;0;05/05/2017 12:40:05;43.70208333;2.188541667;5614.583333;10.209375
6645.010073;27.398392;51.884185;72.235571;163.792447;468.81678;98.890187;-0.035042;26.316983;11.79;0;0;0;0;0;0;0;05/05/2017 12:40:10;45.52877307;2.281216069;6091.205212;10.49837134
6650.009359;27.422048;51.808561;71.622427;162.691881;469.545912;98.711959;-0.021677;26.276268;11.97;0;0;0;0;0;0;0;05/05/2017 12:40:15;46.42414175;2.326688815;6334.440753;10.37873754
6655.009645;27.44135;51.702041;74.019776;162.342063;471.262478;98.947308;-0.027435;26.282021;12;0;0;0;0;0;0;0;05/05/2017 12:40:20;46.67666667;2.334444444;6477.777778;10.18111111
6660.009931;27.515883;51.699662;73.252405;162.440051;473.739822;99.137481;-0.032354;26.268459;11.9;0;0;0;0;0;0;0;05/05/2017 12:40:25;46.44175824;2.320879121;6406.593407;10.04505495
6665.009217;27.421995;51.603524;71.247884;163.775392;474.85372;99.205122;-0.080378;26.174563;11.87;0;0;0;0;0;0;0;05/05/2017 12:40:30;46.59036145;2.325301205;6385.542169;10
6670.009503;27.478323;51.635422;70.016316;164.802337;471.196322;98.678313;-0.098598;26.200009;11.73;0;0;0;0;0;0;0;05/05/2017 12:40:35;46.25458468;2.313915858;6289.104639;9.837108954
6675.009789;27.389119;51.592382;69.81039;164.770339;463.971243;97.448965;-0.118227;26.239636;11.71;0;0;0;0;0;0;0;05/05/2017 12:40:40;46.78256189;2.344456405;6275.565124;9.815931109
6680.010075;27.239291;51.540582;70.518267;164.032359;456.781552;96.857324;-0.136412;26.278105;11.71;0;0;0;0;0;0;0;05/05/2017 12:40:45;47.16146394;2.356297094;6275.565124;9.815931109
6685.009361;27.151963;51.574408;69.651613;164.234337;452.868734;96.670999;-0.131746;26.408236;11.96;0;0;0;0;0;0;0;05/05/2017 12:40:50;48.89159292;2.44579646;6327.433628;10.08738938
6690.009647;27.156226;51.418039;72.591113;164.631649;450.729893;96.09153;-0.106626;26.413605;12.42;0;0;0;0;0;0;0;05/05/2017 12:40:55;51.64102564;2.576923077;6666.666667;10.51282051
6695.009933;27.366623;51.557497;74.291595;164.751332;450.639322;96.796695;-0.092259;26.305606;12.67;0;0;0;0;0;0;0;05/05/2017 12:41:00;53.08523409;2.654261705;6734.693878;10.2605042
6700.009219;27.476889;51.674966;72.040777;165.21876;452.704165;97.043923;-0.093385;26.177027;12.77;0;0;0;0;0;0;0;05/05/2017 12:41:05;53.31591738;2.659781288;6682.867558;10.15795869
6705.009505;27.458482;51.636267;69.940384;165.064747;457.839987;97.674514;-0.098475;26.23677;12.72;0;0;0;0;0;0;0;05/05/2017 12:41:10;52.60869565;2.630434783;6642.512077;9.950483092
6710.009791;27.564263;51.616072;70.997155;163.882127;461.902545;97.689583;-0.067712;26.290549;12.46;0;0;0;0;0;0;0;05/05/2017 12:41:15;50.38875878;2.524590164;6440.28103;9.673302108
6715.010077;27.51465;51.649435;70.82187;164.001901;463.745599;97.218874;-0.057881;26.32782;12.26;0;0;0;0;0;0;0;05/05/2017 12:41:20;48.66933638;2.429061785;6292.906178;9.50228833
6720.009363;27.456998;51.644241;70.859059;164.300512;462.119648;97.507163;-0.047454;26.291281;12.09;0;0;0;0;0;0;0;05/05/2017 12:41:25;47.41975309;2.37037037;6296.296296;9.358024691
6725.009649;27.440383;51.678209;71.375591;164.859937;459.825155;97.521279;-0.038461;26.260857;11.79;0;0;0;0;0;0;0;05/05/2017 12:41:30;45.50488599;2.26927253;6091.205212;9.196525516
6730.009934;27.454652;51.745596;73.201863;164.33074;459.238652;97.133582;-0.048844;26.194137;11.71;0;0;0;0;0;0;0;05/05/2017 12:41:35;44.89989236;2.249730893;6157.158235;9.484391819
6735.009221;27.425679;51.660941;72.763011;163.307107;462.025831;97.061914;-0.083609;26.235386;11.97;0;0;0;0;0;0;0;05/05/2017 12:41:40;45.86378738;2.290143965;6578.07309;9.818383167
6740.009507;27.580076;51.658582;71.199355;163.912583;465.756387;97.327774;-0.113118;26.230508;12.12;0;0;0;0;0;0;0;05/05/2017 12:41:45;46.39076577;2.316441441;6689.189189;9.996621622
6745.009793;27.575224;51.641456;71.250105;165.086571;472.202328;97.863448;-0.111718;26.267187;12.1;0;0;0;0;0;0;0;05/05/2017 12:41:50;45.87865169;2.298876404;6797.752809;9.974157303
6750.010078;27.472909;51.69911;72.160777;164.586359;476.444169;98.061603;-0.113966;26.273535;11.98;0;0;0;0;0;0;0;05/05/2017 12:41:55;44.98780488;2.243902439;6707.317073;9.841463415
6755.009365;27.438193;51.736372;71.34357;162.893641;480.415986;98.613477;-0.09805;26.335711;11.85;0;0;0;0;0;0;0;05/05/2017 12:42:00;43.96393443;2.2;6491.803279;9.72568306
6760.009651;27.299912;51.759881;72.276088;163.493357;480.988877;98.022714;-0.087525;26.359704;11.68;0;0;0;0;0;0;0;05/05/2017 12:42:05;42.97317597;2.14806867;6373.390558;9.666309013
6765.009936;27.377832;51.787856;72.596991;164.612848;476.5394;97.522556;-0.100805;26.422873;11.56;0;0;0;0;0;0;0;05/05/2017 12:42:10;42.26377119;2.109110169;6292.372881;9.648305085
6770.009223;27.380461;51.761564;72.302414;164.535821;468.929472;97.364164;-0.117537;26.363264;11.47;0;0;0;0;0;0;0;05/05/2017 12:42:15;41.86463799;2.089192025;6002.098636;9.661070304
6775.009509;27.522464;51.784529;73.157925;165.042738;462.732268;97.421563;-0.092743;26.317174;11.46;0;0;0;0;0;0;0;05/05/2017 12:42:20;41.9475891;2.098532495;5765.199161;9.789308176
6780.009795;27.685982;51.579582;72.607815;164.036051;456.50334;97.277982;-0.06438;26.276772;11.89;0;0;0;0;0;0;0;05/05/2017 12:42:25;44.0845225;2.209659715;6037.321625;10.27552141
6785.01008;27.538333;51.566202;71.407768;164.377825;455.265861;97.757796;-0.118376;26.341869;12.23;0;0;0;0;0;0;0;05/05/2017 12:42:30;46.00684151;2.295324971;6271.379704;10.48574686
6790.009367;27.504389;51.580602;71.020428;164.923228;458.63864;98.835829;-0.137194;26.294708;12.56;0;0;0;0;0;0;0;05/05/2017 12:42:35;48.32701422;2.411137441;6907.582938;10.50473934
6795.009653;27.581751;51.665687;69.096887;163.672763;463.670603;99.156883;-0.117864;26.208621;12.58;0;0;0;0;0;0;0;05/05/2017 12:42:40;48.74228029;2.442992874;6923.990499;10.19002375
6800.009938;27.461227;51.653281;71.447168;163.617594;469.324225;98.741176;-0.073931;26.199108;12.46;0;0;0;0;0;0;0;05/05/2017 12:42:45;48.3793911;2.421545667;6826.697892;9.956674473
6805.009224;27.439621;51.563717;73.224582;163.939692;473.772514;98.984786;-0.033909;26.192038;12.07;0;0;0;0;0;0;0;05/05/2017 12:42:50;46.96864502;2.352743561;6528.555431;9.521836506
6810.009511;27.453369;51.638429;72.503736;163.661222;474.690653;99.391098;-0.047997;26.19634;11.73;0;0;0;0;0;0;0;05/05/2017 12:42:55;45.61380798;2.278317152;6289.104639;9.338727077
6815.009796;27.450941;51.715328;70.011496;164.177016;470.830127;99.104233;-0.068102;26.183298;11.49;0;0;0;0;0;0;0;05/05/2017 12:43:00;44.94847529;2.243953733;6130.389064;9.403785489
6820.010082;27.471737;51.786723;71.738999;164.58004;469.121573;98.647524;-0.070956;26.201194;11.38;0;0;0;0;0;0;0;05/05/2017 12:43:05;44.77754678;2.241164241;6060.29106;9.524948025
6825.009368;27.528057;51.771392;73.724111;163.842709;468.397;98.389742;-0.068311;26.182945;11.71;0;0;0;0;0;0;0;05/05/2017 12:43:10;46.46286329;2.320775027;6275.565124;9.886975242
6830.009655;27.569673;51.777428;71.07875;164.324237;469.467251;98.791807;-0.050686;26.223934;11.95;0;0;0;0;0;0;0;05/05/2017 12:43:15;47.68287293;2.382320442;6441.98895;10.18563536
6835.00994;27.542862;51.717447;74.275866;163.843204;470.79782;98.774004;-0.078868;26.213142;12.02;0;0;0;0;0;0;0;05/05/2017 12:43:20;47.79732739;2.388641425;6492.2049;10.30178174
6840.009226;27.433069;51.750092;75.887719;163.725525;471.980796;98.844349;-0.092331;26.218148;11.96;0;0;0;0;0;0;0;05/05/2017 12:43:25;47.05420354;2.348451327;6449.115044;10.22123894
6845.009512;27.567985;51.75503;72.363264;163.463405;472.79006;98.840911;-0.132063;26.226361;11.91;0;0;0;0;0;0;0;05/05/2017 12:43:30;46.48074807;2.323432343;6534.653465;10.1650165
6850.009798;27.510325;51.662094;71.103268;163.765279;474.565827;98.810564;-0.086654;26.228656;11.8;0;0;0;0;0;0;0;05/05/2017 12:43:35;45.62608696;2.283695652;6456.521739;9.97173913
6855.010084;27.42209;51.6375;73.895753;164.694433;473.673046;98.345;-0.053009;26.21335;11.78;0;0;0;0;0;0;0;05/05/2017 12:43:40;45.20498915;2.254880694;6442.516269;9.902386117
6860.00937;27.486025;51.766309;73.934623;165.877682;470.046736;98.918936;-0.075308;26.208485;11.79;0;0;0;0;0;0;0;05/05/2017 12:43:45;45.11074919;2.25732899;6449.511401;9.901194354
6865.009656;27.596925;51.810787;71.541014;165.4855;465.459116;98.680772;-0.041995;26.26323;11.71;0;0;0;0;0;0;0;05/05/2017 12:43:50;44.72228202;2.237890205;6275.565124;9.815931109
6870.009942;27.622387;51.632832;68.807766;165.507276;462.19535;98.433405;-0.056953;26.165432;11.84;0;0;0;0;0;0;0;05/05/2017 12:43:55;45.44104803;2.269650655;6124.454148;9.955240175
6875.009228;27.573111;51.74828;70.549152;165.407708;461.064262;97.907951;-0.083607;26.153053;12.12;0;0;0;0;0;0;0;05/05/2017 12:44:00;47.02252252;2.353603604;5945.945946;10.25675676
6880.009514;27.497686;51.608856;72.197219;164.342087;461.459745;97.694168;-0.062061;26.111799;12.36;0;0;0;0;0;0;0;05/05/2017 12:44:05;48.43055556;2.418981481;6111.111111;10.38888889
6885.0098;27.442716;51.61732;70.596683;163.753711;463.758889;97.784905;-0.069991;26.222181;12.54;0;0;0;0;0;0;0;05/05/2017 12:44:10;49.56501182;2.483451537;6241.134752;10.21985816
6890.010086;27.437634;51.737588;70.083105;164.753312;468.749671;98.496483;-0.112187;26.236048;12.43;0;0;0;0;0;0;0;05/05/2017 12:44:15;48.98016336;2.451575263;6161.026838;10.02450408
6895.009372;27.484916;51.761846;72.687555;164.515649;471.76439;98.808153;-0.119552;26.293275;12.22;0;0;0;0;0;0;0;05/05/2017 12:44:20;47.85876993;2.392938497;6013.667426;9.709567198
6900.009658;27.466483;51.7159;73.714751;163.716104;472.279919;99.039375;-0.089987;26.244089;12.01;0;0;0;0;0;0;0;05/05/2017 12:44:25;46.81423804;2.337041157;5995.550612;9.482758621
6905.009944;27.356535;51.663867;74.531651;162.186635;468.743262;98.575201;-0.076656;26.152289;11.77;0;0;0;0;0;0;0;05/05/2017 12:44:30;45.64463705;2.288190683;5839.653304;9.319609967
6910.00923;27.231647;51.668615;73.475085;162.711987;462.685059;97.530657;-0.068782;26.143431;11.64;0;0;0;0;0;0;0;05/05/2017 12:44:35;45.11645299;2.256410256;5758.547009;9.448717949
6915.009516;27.216893;51.670614;71.192772;162.576856;458.128911;97.542174;-0.069979;26.183939;11.68;0;0;0;0;0;0;0;05/05/2017 12:44:40;45.36909871;2.266094421;5901.287554;9.548283262
6920.009802;27.42592;51.636854;71.827618;163.496664;454.795761;96.87375;-0.040079;26.151631;12.01;0;0;0;0;0;0;0;05/05/2017 12:44:45;47.08342603;2.349276974;6117.908788;9.911012236
6925.010088;27.475143;51.61965;72.74208;163.126484;454.232705;96.394467;-0.004588;26.04865;12.42;0;0;0;0;0;0;0;05/05/2017 12:44:50;49.30769231;2.461538462;6538.461538;10.46153846
6930.009374;27.413311;51.667698;73.193528;164.190927;456.564367;96.596117;-0.013177;26.090613;12.52;0;0;0;0;0;0;0;05/05/2017 12:44:55;49.78537736;2.490566038;6615.566038;10.26061321
6935.00966;27.541895;51.792345;70.6623;164.28218;459.690264;97.029578;-0.029273;26.15172;12.5;0;0;0;0;0;0;0;05/05/2017 12:45:00;49.52588235;2.471764706;6470.588235;10.18470588
6940.009946;27.560262;51.811463;71.521727;164.748157;464.300647;97.853074;-0.031182;26.168785;12.43;0;0;0;0;0;0;0;05/05/2017 12:45:05;49.03150525;2.451575263;6417.736289;10.05017503
6945.009232;27.555252;51.791386;71.596244;164.824781;468.969367;98.054849;-0.055855;26.141031;12.27;0;0;0;0;0;0;0;05/05/2017 12:45:10;48.08247423;2.406643757;6300.114548;9.840778923
6950.009518;27.505124;51.649726;70.787504;164.118809;468.432221;97.034277;-0.069313;26.017476;12;0;0;0;0;0;0;0;05/05/2017 12:45:15;46.67666667;2.334444444;6233.333333;9.496666667
6955.009804;27.444031;51.695363;69.411071;163.949575;462.42801;96.36573;-0.085984;26.089595;11.71;0;0;0;0;0;0;0;05/05/2017 12:45:20;45.29063509;2.261571582;6038.751346;9.448869752
6960.01009;27.428808;51.563652;70.437389;163.870548;451.20186;95.217318;-0.043892;26.284276;11.58;0;0;0;0;0;0;0;05/05/2017 12:45:25;44.78237792;2.242038217;5955.414013;9.493630573
6965.009376;27.437483;51.510451;73.345175;162.631429;447.105717;95.596471;-0.057745;26.323282;11.94;0;0;0;0;0;0;0;05/05/2017 12:45:30;46.61037528;2.331125828;6192.05298;9.931567329
6970.009662;27.423301;51.537997;74.764783;161.553692;444.811747;94.999708;-0.076373;26.257757;12.48;0;0;0;0;0;0;0;05/05/2017 12:45:35;49.5258216;2.478873239;6713.615023;10.57394366
6975.009948;27.412485;51.56599;73.481589;163.231531;444.835659;95.461796;-0.092703;26.182829;12.83;0;0;0;0;0;0;0;05/05/2017 12:45:40;51.499388;2.571603427;7135.862913;10.50183599
6980.009234;27.427331;51.708507;72.69607;164.674182;446.144263;94.994826;-0.084884;26.120304;12.89;0;0;0;0;0;0;0;05/05/2017 12:45:45;51.64981504;2.577065351;7053.020962;10.19975339
6985.00952;27.342297;51.713495;71.456973;164.964402;448.885535;95.147426;-0.042674;26.175263;12.8;0;0;0;0;0;0;0;05/05/2017 12:45:50;50.94878049;2.548780488;6707.317073;9.993902439
6990.010806;27.431605;51.722015;74.313339;164.570512;453.535845;95.397345;-0.043785;26.163885;12.71;0;0;0;0;0;0;0;05/05/2017 12:45:55;50.27623643;2.507840772;6634.499397;9.845597105
6995.010092;27.474648;51.654397;73.33405;164.31566;458.432977;95.77054;-0.082098;26.182842;12.38;0;0;0;0;0;0;0;05/05/2017 12:46:00;48.274942;2.411832947;6380.510441;9.468677494
7000.009377;27.450413;51.627291;71.149283;163.431701;456.499026;96.58406;-0.11618;26.09479;12.1;0;0;0;0;0;0;0;05/05/2017 12:46:05;46.75617978;2.335955056;6303.370787;9.393258427
7005.009664;27.357181;51.687995;70.155215;164.809255;453.793319;96.696739;-0.122355;26.187787;11.95;0;0;0;0;0;0;0;05/05/2017 12:46:10;45.98121547;2.297237569;6320.441989;9.419889503
7010.00995;27.402251;51.682934;70.52884;165.494864;451.68106;96.19549;-0.094699;26.235233;11.94;0;0;0;0;0;0;0;05/05/2017 12:46:15;45.89403974;2.294701987;6556.291391;9.62803532
7015.009236;27.493954;51.646328;73.640918;167.014145;453.343618;96.186089;-0.100721;26.223154;12.1;0;0;0;0;0;0;0;05/05/2017 12:46:20;46.63258427;2.335955056;6674.157303;9.825842697
7020.009521;27.581115;51.702669;73.184769;166.556559;456.087364;95.962965;-0.067502;26.138875;12.38;0;0;0;0;0;0;0;05/05/2017 12:46:25;47.96867749;2.399071926;6890.951276;10.17053364
7025.009808;27.561682;51.797029;69.155512;165.666051;459.270035;96.3837;-0.076398;26.161343;12.44;0;0;0;0;0;0;0;05/05/2017 12:46:30;47.91939252;2.390186916;6939.252336;10.2546729
7030.010094;27.489367;51.663934;70.5698;164.600191;462.096521;96.970447;-0.122507;26.223333;12.27;0;0;0;0;0;0;0;05/05/2017 12:46:35;46.50744559;2.331042383;6678.12142;10.05498282
7035.009379;27.345438;51.45435;73.18403;162.01507;465.588561;96.633064;-0.106643;26.111379;11.99;0;0;0;0;0;0;0;05/05/2017 12:46:40;44.73251942;2.23418424;6592.674806;9.59600444
7040.009665;27.353919;51.639668;71.463327;161.480047;465.681384;96.385319;-0.080647;26.079912;11.86;0;0;0;0;0;0;0;05/05/2017 12:46:45;43.7833698;2.190371991;6619.256018;9.59190372
7045.009952;27.278402;51.593176;72.802305;162.675958;461.918129;96.341364;-0.066011;26.249335;11.77;0;0;0;0;0;0;0;05/05/2017 12:46:50;42.97508126;2.145178765;6793.066089;9.689057421
7050.009237;27.250318;51.570332;73.87962;162.50755;454.230158;94.81208;-0.07437;26.32011;11.73;0;0;0;0;0;0;0;05/05/2017 12:46:55;42.5167206;2.124056095;6763.754045;9.730312837
7055.009523;27.333438;51.51065;74.932007;162.170226;447.312273;94.4488;-0.079135;26.321543;11.76;0;0;0;0;0;0;0;05/05/2017 12:47:00;42.52380952;2.130952381;6785.714286;9.833333333
7060.009809;27.616873;51.568781;73.257139;162.944904;442.981641;94.83231;-0.108325;26.267467;12.26;0;0;0;0;0;0;0;05/05/2017 12:47:05;44.84324943;2.2402746;7048.05492;10.39588101
7065.010096;27.610519;51.554549;71.650109;163.477319;442.013535;94.562274;-0.092187;26.311071;12.64;0;0;0;0;0;0;0;05/05/2017 12:47:10;46.84210526;2.342105263;7236.842105;10.38157895
7070.009381;27.511687;51.642162;76.007714;164.138995;444.140941;94.837193;-0.051044;26.16098;12.97;0;0;0;0;0;0;0;05/05/2017 12:47:15;48.7260274;2.438356164;6986.30137;10.42465753
7075.009667;27.430448;51.733714;74.097934;163.429478;446.736011;95.650851;-0.076077;26.181269;12.94;0;0;0;0;0;0;0;05/05/2017 12:47:20;48.55831266;2.429280397;6687.344913;10.01736973
7080.009953;27.395451;51.626636;69.084002;161.558455;450.92504;95.827993;-0.047981;26.265806;12.76;0;0;0;0;0;0;0;05/05/2017 12:47:25;47.55097087;2.376213592;6541.262136;9.798543689
7085.009239;27.471736;51.577942;69.36307;162.093605;454.6425;95.447324;-0.050936;26.208324;12.59;0;0;0;0;0;0;0;05/05/2017 12:47:30;46.73365042;2.341260404;6539.833532;9.613555291
7090.009525;27.440856;51.753709;71.387794;163.117878;457.307637;95.829765;-0.008726;26.26136;12.32;0;0;0;0;0;0;0;05/05/2017 12:47:35;45.53341014;2.281105991;6589.861751;9.352534562
7095.009811;27.484953;51.62985;72.886875;165.148353;456.428608;96.685283;-0.067225;26.090133;12.1;0;0;0;0;0;0;0;05/05/2017 12:47:40;44.63033708;2.237078652;6426.966292;9.529213483
7100.010098;27.475651;51.610882;72.558509;164.056297;453.448734;96.251763;-0.074062;26.040853;11.88;0;0;0;0;0;0;0;05/05/2017 12:47:45;43.91557018;2.195175439;6392.54386;9.480263158
7105.009383;27.428637;51.634503;74.405049;163.148465;450.126406;95.550101;-0.12284;26.030494;11.94;0;0;0;0;0;0;0;05/05/2017 12:47:50;44.53421634;2.221854305;6313.465784;9.688741722
7110.009669;27.460524;51.584378;73.62064;162.982759;450.191119;96.048805;-0.075298;26.033786;12.2;0;0;0;0;0;0;0;05/05/2017 12:47:55;46;2.3;6625;9.9875
7115.012956;27.567432;51.600705;75.276003;163.740247;452.119036;95.961249;-0.072162;26.021125;12.42;0;0;0;0;0;0;0;05/05/2017 12:48:00;47.24358974;2.358974359;6923.076923;10.26923077
7120.012241;27.592239;51.689838;74.863121;163.827193;455.054987;96.144121;-0.055397;26.127715;12.49;0;0;0;0;0;0;0;05/05/2017 12:48:05;47.56756757;2.378378378;6980.023502;10.3666275
7125.012527;27.542441;51.562786;73.321737;162.930524;458.834203;96.151428;-0.037298;26.127973;12.45;0;0;0;0;0;0;0;05/05/2017 12:48:10;47.0877193;2.354385965;7076.023392;10.30526316
7130.014813;27.456435;51.556572;70.365217;161.839183;461.982864;96.442837;-0.050018;26.004307;12.33;0;0;0;0;0;0;0;05/05/2017 12:48:15;46.22029988;2.30911188;6978.085352;10.16262976
7135.0131;27.554343;51.592207;71.374787;162.060806;465.883621;96.715475;-0.061027;26.005584;12.09;0;0;0;0;0;0;0;05/05/2017 12:48:20;44.64197531;2.234567901;7037.037037;9.802469136
